Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,37:50,7,17,.412,1,3,.333,4,5,.800,1,1,2,4,1,1,1,4,19,+4
Taurean Prince,32:35,4,10,.400,4,7,.571,0,0,,0,6,6,4,1,1,3,3,12,-14
Isaac Okoro,31:29,4,8,.500,2,5,.400,0,2,.000,1,2,3,0,2,2,0,2,10,-11
Andre Drummond,29:42,9,19,.474,0,1,.000,0,0,,3,6,9,4,2,0,1,1,18,-3
Darius Garland,29:31,6,14,.429,1,3,.333,0,1,.000,0,0,0,4,1,0,1,3,13,-23
Cedi Osman,22:25,4,11,.364,2,8,.250,2,2,1.000,0,3,3,1,0,0,0,1,12,-9
Jarrett Allen,21:30,3,3,1.000,1,1,1.000,6,6,1.000,1,3,4,3,0,2,2,2,13,-9
Lamar Stevens,17:37,2,3,.667,0,0,,0,0,,0,3,3,2,0,1,1,3,4,-15
Dylan Windler,15:40,2,6,.333,0,3,.000,0,0,,0,5,5,1,0,2,2,0,4,-6
Dean Wade,1:41,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-4
