Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jamal Murray,43:18,10,22,.455,3,7,.429,3,4,.750,0,6,6,5,0,1,2,1,26,-2
Nikola Jokić,42:00,9,21,.429,0,0,,11,14,.786,7,15,22,6,1,0,6,3,29,+8
Gary Harris,36:38,3,8,.375,3,6,.500,1,2,.500,0,3,3,0,1,0,1,1,10,-2
Will Barton,20:48,0,5,.000,0,3,.000,1,2,.500,0,2,2,2,1,0,2,1,1,-9
Paul Millsap,19:54,1,6,.167,0,1,.000,0,0,,2,6,8,1,0,0,0,3,2,-9
Monte Morris,36:15,5,12,.417,3,5,.600,0,0,,0,4,4,1,0,1,1,0,13,+14
Michael Porter,35:04,5,9,.556,3,4,.750,1,1,1.000,2,9,11,0,1,1,3,2,14,+19
JaMychal Green,23:41,4,8,.500,2,6,.333,6,6,1.000,1,4,5,2,0,0,1,4,16,+15
PJ Dozier,17:33,2,3,.667,0,1,.000,2,3,.667,0,4,4,3,0,0,0,3,6,-2
Facundo Campazzo,14:46,1,3,.333,1,3,.333,0,0,,0,0,0,2,0,0,0,2,3,+8
