Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,0,240,51,92,.554,18,37,.486,14,21,.667,10,45,55,29,8,3,14,22,134
HOU,1,240,35,91,.385,16,50,.320,21,31,.677,10,27,37,23,8,5,11,19,107
