Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,28:22,9,17,.529,3,5,.600,2,2,1.000,1,5,6,6,1,0,2,3,23,+17
Jaylen Brown,26:45,9,14,.643,2,3,.667,4,6,.667,0,2,2,0,1,0,2,3,24,+18
Kemba Walker,26:03,4,11,.364,3,7,.429,5,5,1.000,0,6,6,5,1,0,3,1,16,+14
Tristan Thompson,18:01,4,8,.500,0,0,,0,0,,5,8,13,1,1,0,2,1,8,+14
Daniel Theis,6:29,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-6
Semi Ojeleye,22:49,3,6,.500,3,6,.500,0,0,,0,2,2,1,0,0,0,0,9,+28
Robert Williams,19:15,7,7,1.000,0,0,,2,3,.667,3,10,13,1,1,3,2,2,16,+17
Marcus Smart,18:33,2,3,.667,1,2,.500,0,0,,0,0,0,3,0,0,1,3,5,+18
Jeff Teague,14:23,1,4,.250,1,3,.333,0,0,,1,3,4,2,1,0,0,2,3,+23
Payton Pritchard,13:30,3,6,.500,3,5,.600,0,0,,0,0,0,3,0,0,1,3,9,+1
Carsen Edwards,12:00,3,6,.500,0,2,.000,0,0,,0,4,4,3,1,0,0,2,6,-5
Tacko Fall,9:08,3,4,.750,0,0,,0,3,.000,0,3,3,1,0,0,1,2,6,-5
Aaron Nesmith,9:08,1,3,.333,1,2,.500,0,0,,0,0,0,1,1,0,0,0,3,-5
Grant Williams,8:49,2,3,.667,1,2,.500,1,2,.500,0,0,0,1,0,0,0,0,6,+13
Javonte Green,6:45,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-7
