Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,240,.564,.543,.280,.207,18.4,79.1,50.6,51.3,7.3,12.8,15.2,100.0,105.5,106.5
MIN,240,.535,.494,.460,.218,20.9,81.6,49.4,69.4,9.4,13.6,11.2,100.0,106.5,105.5
