Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,1,240,45,87,.517,13,28,.464,20,25,.800,4,28,32,23,8,9,10,21,123
BRK,0,240,43,83,.518,4,21,.190,27,30,.900,11,32,43,23,6,3,15,21,117
