Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gordon Hayward,32:55,.654,.500,.455,.727,3.5,12.2,8.1,15.3,0.0,0.0,12.1,22.0,134,105,2.3
LaMelo Ball,31:51,.607,.583,.667,.222,3.6,18.8,11.7,45.1,0.0,0.0,16.8,32.6,122,102,6.7
Terry Rozier,27:10,.536,.536,.571,.000,0.0,11.0,5.9,21.2,1.9,0.0,0.0,22.5,124,100,1.5
Cody Zeller,26:13,.833,.833,.000,.000,8.7,19.1,14.2,5.3,0.0,0.0,14.3,11.7,148,103,0.1
P.J. Washington,25:00,.375,.375,.500,.000,0.0,20.0,10.7,13.7,0.0,4.9,33.3,10.5,78,100,-4.1
Miles Bridges,27:02,.764,.750,.417,.083,12.7,25.9,19.7,0.0,0.0,0.0,0.0,20.1,158,101,7.5
Caleb Martin,26:35,.438,.438,.500,.000,4.3,7.5,6.0,4.7,3.8,4.6,11.1,14.8,92,94,-2.4
Malik Monk,25:59,.636,.636,.455,.000,4.4,11.5,8.2,28.1,3.9,9.5,15.4,21.9,124,90,11.4
Bismack Biyombo,10:24,1.000,1.000,.000,.000,11.0,19.2,15.4,0.0,0.0,23.7,33.3,12.6,123,88,2.6
Cody Martin,3:27,.500,.500,.000,.000,33.1,87.0,61.8,0.0,0.0,0.0,33.3,38.0,80,85,-10.5
Nick Richards,3:23,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,100,108,-8.7
