Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Coby White,33:38,5,16,.313,1,6,.167,1,2,.500,0,4,4,3,1,0,4,5,12,-5
Patrick Williams,33:03,7,13,.538,2,2,1.000,3,4,.750,0,2,2,1,1,0,0,1,19,-9
Thaddeus Young,32:58,10,12,.833,0,0,,0,0,,3,4,7,9,2,0,2,4,20,-15
Daniel Theis,28:52,3,8,.375,0,3,.000,1,2,.500,2,5,7,0,3,0,1,0,7,-9
Garrett Temple,27:52,2,6,.333,0,4,.000,1,2,.500,0,1,1,4,2,0,1,4,5,-18
Lauri Markkanen,22:47,3,10,.300,1,4,.250,0,0,,2,9,11,1,1,0,1,1,7,-3
Tomáš Satoranský,16:37,4,6,.667,0,1,.000,4,5,.800,0,2,2,1,0,0,1,3,12,-9
Denzel Valentine,16:29,4,9,.444,1,3,.333,0,0,,1,1,2,3,0,0,1,3,9,+7
Ryan Arcidiacono,15:33,2,4,.500,1,1,1.000,1,2,.500,0,0,0,0,0,0,1,0,6,+9
Al-Farouq Aminu,12:11,0,1,.000,0,0,,0,0,,0,3,3,0,1,0,1,1,0,-3
