Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Coby White,33:38,.355,.344,.375,.125,0.0,15.4,6.9,13.0,1.5,0.0,19.2,28.3,64,117,-14.3
Patrick Williams,33:03,.644,.615,.154,.308,0.0,7.9,3.5,4.9,1.5,0.0,0.0,20.3,129,119,3.9
Thaddeus Young,32:58,.833,.833,.000,.000,9.5,15.7,12.3,51.5,3.1,0.0,14.3,19.3,154,113,16.1
Daniel Theis,28:52,.394,.375,.375,.250,7.2,22.5,14.0,0.0,5.3,0.0,10.1,15.6,82,108,-3.1
Garrett Temple,27:52,.363,.333,.667,.333,0.0,4.7,2.1,18.8,3.7,0.0,12.7,12.9,84,114,-4.2
Lauri Markkanen,22:47,.350,.350,.400,.000,9.2,51.2,27.9,6.3,2.2,0.0,9.1,22.0,78,110,-4.8
Tomáš Satoranský,16:37,.732,.667,.167,.833,0.0,15.6,7.0,10.2,0.0,0.0,10.9,25.2,132,121,0.0
Denzel Valentine,16:29,.500,.500,.333,.000,6.3,7.9,7.0,30.8,0.0,0.0,10.0,27.6,103,122,-1.6
Ryan Arcidiacono,15:33,.615,.625,.250,.500,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.2,96,123,-5.6
Al-Farouq Aminu,12:11,.000,.000,.000,.000,0.0,31.9,14.2,0.0,4.2,0.0,50.0,7.5,0,109,-9.1
