Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHI,240,.524,.506,.282,.200,17.4,83.8,47.0,55.0,11.7,0.0,12.3,100.0,103.0,114.6
ATL,240,.632,.595,.486,.351,16.2,82.6,53.0,51.4,11.7,8.2,14.1,100.0,114.6,103.0
