Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dean Wade,37:37,6,14,.429,3,11,.273,1,1,1.000,0,8,8,2,1,0,0,3,16,-15
Collin Sexton,33:29,7,15,.467,1,4,.250,9,9,1.000,1,2,3,3,2,0,3,3,24,-22
Darius Garland,33:25,3,8,.375,0,3,.000,0,0,,0,4,4,8,1,0,7,2,6,-15
Isaac Okoro,28:11,4,4,1.000,0,0,,1,3,.333,0,5,5,1,1,0,1,3,9,-4
Kevin Love,20:10,4,10,.400,3,6,.500,2,2,1.000,1,3,4,3,0,0,3,1,13,-2
Taurean Prince,21:00,2,9,.222,1,4,.250,1,1,1.000,0,3,3,2,0,0,2,2,6,-16
Isaiah Hartenstein,19:47,5,9,.556,1,1,1.000,1,3,.333,0,7,7,1,0,2,0,5,12,-12
Cedi Osman,19:41,2,4,.500,1,3,.333,1,2,.500,0,1,1,1,0,1,0,1,6,-19
Matthew Dellavedova,16:10,0,4,.000,0,1,.000,0,0,,1,1,2,5,0,0,0,2,0,-1
Lamar Stevens,6:10,1,2,.500,0,1,.000,0,0,,1,1,2,0,0,0,1,0,2,+4
Brodric Thomas,4:20,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,2,0,+2
