Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Collin Sexton,35:24,.551,.500,.063,.563,5.9,3.3,4.7,8.4,1.3,0.0,9.1,25.0,110,130,-4.2
Isaac Okoro,29:56,.484,.444,.333,.333,0.0,11.7,5.5,8.8,1.6,2.8,16.2,16.6,89,125,-6.3
Darius Garland,28:26,.667,.667,.267,.000,0.0,4.1,1.9,36.4,3.3,0.0,6.3,22.7,133,125,8.6
Jarrett Allen,28:12,.663,.600,.000,.300,3.7,37.4,19.6,15.6,0.0,0.0,26.1,21.9,103,123,-1.7
Taurean Prince,19:06,.000,.000,.333,.000,5.5,12.3,8.7,5.8,0.0,0.0,14.3,14.8,20,131,-20.1
Cedi Osman,24:35,.683,.625,.583,.500,8.5,4.8,6.7,12.5,0.0,0.0,0.0,24.0,148,133,8.2
Dylan Windler,23:57,.625,.625,.500,.000,0.0,9.8,4.6,20.6,0.0,3.5,0.0,6.7,149,129,1.3
Lamar Stevens,16:38,.643,.700,.200,.200,6.3,14.1,10.0,16.8,0.0,5.0,0.0,13.2,140,127,3.1
JaVale McGee,15:47,.455,.444,.111,.222,13.2,59.3,35.0,9.9,0.0,5.2,28.8,35.5,73,113,-11.4
Damyean Dotson,13:58,.000,.000,.600,.000,7.5,0.0,4.0,8.0,0.0,0.0,16.7,17.3,23,134,-22.9
Dean Wade,4:01,.615,.500,.500,.500,26.0,0.0,13.7,38.5,0.0,0.0,0.0,24.5,151,134,13.6
