Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,35:24,8,16,.500,0,1,.000,6,9,.667,2,1,3,2,1,0,2,5,22,-31
Isaac Okoro,29:56,4,9,.444,0,3,.000,2,3,.667,0,3,3,2,1,1,2,4,10,-8
Darius Garland,28:26,9,15,.600,2,4,.500,0,0,,0,1,1,6,2,0,1,3,20,-14
Jarrett Allen,28:12,6,10,.600,0,0,,3,3,1.000,1,9,10,3,0,0,4,2,15,-11
Taurean Prince,19:06,0,6,.000,0,2,.000,0,0,,1,2,3,1,0,0,1,1,0,-27
Cedi Osman,24:35,6,12,.500,3,7,.429,5,6,.833,2,1,3,2,0,0,0,2,20,-2
Dylan Windler,23:57,2,4,.500,1,2,.500,0,0,,0,2,2,4,0,1,0,3,5,+3
Lamar Stevens,16:38,3,5,.600,1,1,1.000,0,1,.000,1,2,3,2,0,1,0,4,7,+6
JaVale McGee,15:47,4,9,.444,0,1,.000,1,2,.500,2,8,10,1,0,1,4,2,9,-12
Damyean Dotson,13:58,0,5,.000,0,3,.000,0,0,,1,0,1,1,0,0,1,1,0,+5
Dean Wade,4:01,1,2,.500,0,1,.000,1,1,1.000,1,0,1,1,0,0,0,0,3,+6
