Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Marcus Smart,36:28,4,9,.444,1,3,.333,5,7,.714,0,1,1,3,1,1,6,1,14,-13
Kemba Walker,35:58,6,14,.429,2,5,.400,0,0,,0,3,3,6,0,0,1,1,14,-13
Jayson Tatum,35:08,7,17,.412,3,10,.300,3,3,1.000,0,4,4,4,1,0,3,1,20,-12
Jaylen Brown,32:56,6,10,.600,3,7,.429,2,2,1.000,0,3,3,0,0,1,3,4,17,-22
Robert Williams,13:56,2,2,1.000,0,0,,0,0,,2,7,9,1,0,1,3,6,4,-5
Grant Williams,16:03,1,3,.333,1,2,.500,0,0,,0,2,2,0,0,0,2,2,3,+1
Luke Kornet,15:26,2,5,.400,2,3,.667,0,0,,0,3,3,1,0,3,0,1,6,-7
Romeo Langford,14:02,1,3,.333,0,1,.000,0,0,,0,1,1,1,1,0,1,0,2,0
Semi Ojeleye,12:17,0,1,.000,0,0,,2,2,1.000,0,1,1,1,0,0,0,4,2,-5
Tacko Fall,9:18,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,1,2,+1
Payton Pritchard,8:36,2,3,.667,2,3,.667,0,0,,1,0,1,0,1,0,1,1,6,+1
Moritz Wagner,4:43,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0,+9
Tremont Waters,1:43,0,0,,0,0,,4,4,1.000,0,1,1,0,0,0,0,0,4,+5
Aaron Nesmith,1:43,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+5
Carsen Edwards,1:43,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+5
