Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Lonzo Ball,29:33,5,12,.417,3,6,.500,2,2,1.000,2,4,6,3,0,0,0,1,15,+14
Brandon Ingram,28:09,9,13,.692,3,5,.600,1,1,1.000,0,5,5,3,0,1,2,5,22,+11
Eric Bledsoe,23:10,3,10,.300,2,6,.333,2,3,.667,0,2,2,4,1,0,0,0,10,+3
Steven Adams,21:30,3,6,.500,0,0,,0,0,,3,1,4,2,2,1,1,3,6,+13
Zion Williamson,20:39,6,10,.600,0,0,,8,10,.800,3,2,5,7,1,0,1,4,20,+29
Josh Hart,40:13,8,16,.500,3,9,.333,1,2,.500,3,14,17,3,1,2,2,2,20,+19
Willy Hernangómez,24:44,5,8,.625,0,0,,4,4,1.000,4,6,10,4,1,1,0,1,14,+10
Kira Lewis,19:51,3,6,.500,0,0,,4,4,1.000,0,2,2,1,0,0,2,3,10,+12
Nickeil Alexander-Walker,19:50,2,4,.500,1,3,.333,2,2,1.000,0,2,2,4,1,1,1,1,7,+9
J.J. Redick,7:03,2,5,.400,0,1,.000,0,0,,0,1,1,0,0,0,0,0,4,+7
Jaxson Hayes,1:46,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+6
Sindarius Thornwell,1:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+6
Wenyen Gabriel,1:46,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+6
