Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bojan Bogdanović,39:09,.905,.870,.478,.348,3.2,22.6,12.9,10.5,2.5,0.0,15.9,35.4,145,121,16.0
Rudy Gobert,35:28,.651,.556,.000,.444,14.2,17.8,16.0,7.5,1.4,6.0,8.5,14.6,145,121,1.3
Joe Ingles,34:53,.506,.444,.667,.222,0.0,10.9,5.4,31.9,1.4,0.0,9.2,13.7,133,126,0.1
Royce O'Neale,28:04,.500,.500,.571,.000,0.0,9.0,4.5,0.0,3.5,0.0,12.5,12.5,86,122,-5.7
Georges Niang,24:20,.650,.650,.600,.000,10.4,10.4,10.4,6.0,0.0,0.0,0.0,18.1,142,129,-0.5
Jordan Clarkson,37:27,.464,.450,.700,.300,0.0,16.9,8.4,29.0,2.6,0.0,4.2,27.8,112,122,0.7
Trent Forrest,16:21,.500,.500,.500,.000,7.7,15.5,11.6,25.8,0.0,6.5,0.0,16.1,134,125,2.6
Derrick Favors,12:32,1.042,1.000,.000,1.000,0.0,20.2,10.1,0.0,0.0,0.0,0.0,5.1,219,128,-0.8
Ersan İlyasova,6:25,.644,.500,.333,.667,0.0,19.7,9.8,0.0,0.0,0.0,20.5,33.5,104,128,-8.5
Miye Oni,5:21,.000,.000,1.000,.000,23.6,0.0,11.8,41.7,9.2,0.0,0.0,8.2,137,110,7.8
