Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bojan Bogdanović,39:09,16,23,.696,8,11,.727,8,8,1.000,1,7,8,2,2,0,5,4,48,+4
Rudy Gobert,35:28,5,9,.556,0,0,,4,4,1.000,4,5,9,2,1,2,1,2,14,-2
Joe Ingles,34:53,3,9,.333,2,6,.333,2,2,1.000,0,3,3,9,1,0,1,2,10,-2
Royce O'Neale,28:04,3,7,.429,1,4,.250,0,0,,0,2,2,0,2,0,1,2,7,0
Georges Niang,24:20,5,10,.500,3,6,.500,0,0,,2,2,4,1,0,0,0,4,13,+5
Jordan Clarkson,37:27,6,20,.300,6,14,.429,3,6,.500,0,5,5,8,2,0,1,3,21,+12
Trent Forrest,16:21,3,6,.500,0,3,.000,0,0,,1,2,3,3,0,1,0,0,6,+2
Derrick Favors,12:32,1,1,1.000,0,0,,1,1,1.000,0,2,2,0,0,0,0,0,3,+9
Ersan İlyasova,6:25,1,3,.333,1,1,1.000,2,2,1.000,0,1,1,0,0,0,1,1,5,0
Miye Oni,5:21,0,1,.000,0,1,.000,0,0,,1,0,1,2,1,0,0,2,0,+7
