Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,43,89,.483,21,46,.457,20,23,.870,9,29,38,27,9,3,10,20,127
DEN,0,240,43,83,.518,17,38,.447,17,20,.850,9,29,38,31,8,3,17,16,120
