Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,1,240,39,86,.453,5,23,.217,23,33,.697,15,41,56,20,4,9,18,22,106
PHO,0,240,41,98,.418,11,44,.250,10,13,.769,10,30,40,25,8,5,11,23,103
