Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Aaron Fox,34:54,.685,.607,.500,.571,3.1,8.1,5.7,32.8,1.4,5.1,22.2,26.1,120,102,10.3
Buddy Hield,34:41,.421,.357,.500,.429,3.1,8.1,5.8,0.0,1.4,0.0,5.7,20.6,94,105,-5.1
Harrison Barnes,34:08,.381,.357,.143,.071,3.1,27.6,16.1,8.8,0.0,2.6,12.2,19.5,83,101,-3.7
Richaun Holmes,24:02,.764,.600,.000,1.000,13.3,23.5,18.7,6.1,2.0,0.0,35.7,18.9,109,99,-1.0
Marvin Bagley,20:42,.497,.500,.100,.700,30.9,22.7,26.6,8.5,0.0,0.0,18.7,31.5,98,104,-4.3
Tyrese Haliburton,26:09,.250,.250,.750,.000,0.0,7.2,3.8,24.7,0.0,3.4,20.0,7.7,85,106,-5.0
Cory Joseph,19:08,.169,.125,.250,.250,0.0,14.8,7.8,6.9,0.0,4.6,10.1,20.9,44,103,-14.6
Nemanja Bjelica,15:39,.872,.833,.000,.333,6.8,0.0,3.2,25.9,0.0,5.7,0.0,17.8,185,106,15.7
Glenn Robinson,15:21,.667,.667,.167,.000,0.0,18.4,9.8,0.0,0.0,5.8,0.0,15.8,137,101,5.5
Hassan Whiteside,15:16,.680,.800,.000,.400,14.0,37.0,26.2,11.9,3.1,11.6,14.5,18.3,119,85,12.4
