Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,1,240,36,87,.414,14,36,.389,10,16,.625,15,33,48,21,11,7,16,11,96
NYK,0,240,40,93,.430,16,44,.364,6,8,.750,12,32,44,28,9,11,14,19,102
