Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyle Anderson,31:58,7,19,.368,1,8,.125,3,3,1.000,2,2,4,2,0,0,3,1,18,-17
Tyus Jones,31:36,6,11,.545,2,5,.400,0,0,,0,5,5,3,1,0,0,1,14,-18
Dillon Brooks,29:27,3,15,.200,1,6,.167,2,2,1.000,2,3,5,5,0,1,2,3,9,-13
Brandon Clarke,28:31,4,10,.400,0,2,.000,0,0,,3,4,7,0,0,1,1,0,8,-15
Jonas Valančiūnas,26:13,7,14,.500,0,1,.000,0,0,,3,7,10,1,1,0,2,5,14,-19
Desmond Bane,21:28,5,8,.625,3,4,.750,0,1,.000,0,1,1,2,1,0,1,2,13,+4
Gorgui Dieng,20:48,2,6,.333,1,2,.500,0,0,,1,6,7,4,0,0,1,2,5,+3
Xavier Tillman,17:26,3,3,1.000,0,0,,0,0,,1,5,6,0,0,0,0,1,6,+1
John Konchar,16:57,1,3,.333,0,1,.000,2,2,1.000,2,3,5,4,2,1,0,1,4,-3
Grayson Allen,14:35,1,6,.167,1,4,.250,0,0,,0,0,0,2,1,0,1,2,3,+5
Sean McDermott,0:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
