Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Anderson,31:58,.443,.395,.421,.158,5.9,6.3,6.1,10.5,0.0,0.0,12.9,32.0,88,122,-7.5
Tyus Jones,31:36,.636,.636,.455,.000,0.0,15.8,7.7,15.2,1.6,0.0,0.0,15.3,137,115,2.6
Dillon Brooks,29:27,.283,.233,.400,.133,6.4,10.2,8.2,23.9,0.0,3.0,11.2,26.6,75,119,-10.0
Brandon Clarke,28:31,.400,.400,.200,.000,9.9,14.0,11.9,0.0,0.0,3.1,9.1,16.9,87,118,-7.7
Jonas Valančiūnas,26:13,.500,.500,.071,.000,10.8,26.7,18.5,7.0,2.0,0.0,12.5,26.7,96,111,-5.3
Desmond Bane,21:28,.770,.813,.500,.125,0.0,4.7,2.3,16.1,2.4,0.0,10.6,19.3,133,117,7.6
Gorgui Dieng,20:48,.417,.417,.333,.000,4.5,28.8,16.3,26.8,0.0,0.0,14.3,14.7,100,115,-1.1
Xavier Tillman,17:26,1.000,1.000,.000,.000,5.4,28.7,16.7,0.0,0.0,0.0,0.0,7.5,203,115,0.5
John Konchar,16:57,.515,.333,.333,.667,11.1,17.7,14.3,31.3,6.1,5.2,0.0,10.0,151,101,13.8
Grayson Allen,14:35,.250,.250,.667,.000,0.0,0.0,0.0,18.4,3.5,0.0,14.3,21.0,61,116,-11.4
Sean McDermott,0:59,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-10.5
