Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,0,240,43,92,.467,16,35,.457,16,17,.941,6,34,40,28,4,3,6,15,118
LAL,1,240,43,86,.500,10,30,.333,13,21,.619,9,39,48,21,2,4,13,20,109
