Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DeMar DeRozan,36:13,5,13,.385,2,6,.333,7,8,.875,0,4,4,8,2,1,0,1,19,+14
Dejounte Murray,31:38,7,14,.500,2,4,.500,2,2,1.000,0,8,8,2,0,0,0,3,18,+10
LaMarcus Aldridge,31:20,11,18,.611,3,7,.429,3,3,1.000,0,5,5,3,0,0,1,1,28,+3
Keldon Johnson,30:42,2,10,.200,1,2,.500,0,0,,1,1,2,2,1,0,1,2,5,+9
Lonnie Walker,26:35,6,11,.545,2,4,.500,0,0,,1,5,6,2,0,1,1,1,14,-1
Patty Mills,25:15,3,8,.375,1,3,.333,3,3,1.000,0,2,2,7,0,0,2,0,10,+5
Rudy Gay,24:25,6,10,.600,3,5,.600,0,0,,1,5,6,0,0,0,0,3,15,+1
Jakob Poeltl,15:43,1,3,.333,0,0,,1,1,1.000,3,3,6,2,0,0,1,3,3,+9
Devin Vassell,14:21,2,4,.500,2,4,.500,0,0,,0,1,1,2,1,1,0,1,6,+7
Trey Lyles,0:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Tre Jones,0:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Luka Šamanić,0:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Keita Bates-Diop,0:57,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
