Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,0,240,40,94,.426,15,46,.326,21,23,.913,9,27,36,24,9,3,9,21,116
MIA,1,240,44,86,.512,14,31,.452,22,25,.880,11,39,50,24,5,1,15,21,124
