Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Andrew Wiggins,36:34,6,15,.400,2,5,.400,0,0,,3,2,5,3,0,0,0,4,14,+2
Stephen Curry,36:17,13,28,.464,5,14,.357,4,5,.800,1,6,7,5,3,0,4,1,35,-6
Draymond Green,36:17,2,5,.400,1,1,1.000,0,0,,3,6,9,12,3,0,3,5,5,-6
Kent Bazemore,30:40,5,12,.417,2,6,.333,0,0,,1,5,6,1,1,1,0,5,12,-8
Kevon Looney,17:17,3,7,.429,0,0,,3,4,.750,6,2,8,0,1,0,2,3,9,+4
Juan Toscano-Anderson,18:32,1,1,1.000,1,1,1.000,0,0,,2,6,8,1,0,0,1,2,3,0
Damion Lee,17:33,4,9,.444,2,7,.286,0,0,,0,4,4,0,0,0,0,0,10,+8
Mychal Mulder,12:02,2,6,.333,2,6,.333,0,2,.000,0,1,1,0,0,0,0,0,6,-6
Eric Paschall,11:43,1,7,.143,0,1,.000,1,2,.500,1,2,3,1,0,0,0,0,3,+4
Brad Wanamaker,11:43,1,3,.333,0,1,.000,1,1,1.000,0,1,1,4,0,0,0,0,3,+4
James Wiseman,11:22,3,4,.750,0,0,,0,0,,0,2,2,0,0,0,1,4,6,-6
