Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,1,240,36,85,.424,15,35,.429,9,14,.643,8,35,43,25,5,12,13,20,96
ORL,0,240,36,92,.391,10,31,.323,15,21,.714,13,35,48,26,5,8,11,17,97
