Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Shai Gilgeous-Alexander,43:31,13,19,.684,3,5,.600,4,4,1.000,0,5,5,10,1,0,1,5,33,+18
Luguentz Dort,39:47,7,15,.467,4,11,.364,3,4,.750,1,7,8,0,6,1,1,2,21,+21
George Hill,32:53,3,11,.273,0,5,.000,2,4,.500,1,1,2,3,0,0,0,1,8,+20
Darius Bazley,27:33,3,12,.250,1,3,.333,2,3,.667,0,5,5,2,2,0,4,2,9,-21
Isaiah Roby,25:41,6,12,.500,1,3,.333,1,2,.500,0,4,4,3,0,0,0,6,14,+3
Kenrich Williams,27:18,6,6,1.000,1,1,1.000,1,2,.500,1,4,5,2,2,0,0,1,14,+21
Mike Muscala,27:03,3,9,.333,2,7,.286,3,3,1.000,2,4,6,0,0,1,1,1,11,-1
Théo Maledon,14:51,4,8,.500,2,5,.400,0,0,,0,3,3,2,0,0,2,1,10,-20
Hamidou Diallo,13:59,1,6,.167,0,1,.000,0,2,.000,1,2,3,3,1,0,2,3,2,-14
Aleksej Pokusevski,12:24,2,7,.286,1,4,.250,0,0,,1,2,3,1,0,0,0,1,5,-17
