Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Garrett Temple,36:33,2,10,.200,0,3,.000,4,4,1.000,2,3,5,4,1,0,2,1,8,+20
Zach LaVine,35:01,12,19,.632,4,8,.500,8,8,1.000,1,1,2,8,2,0,4,1,36,+15
Coby White,32:47,8,16,.500,4,7,.571,5,5,1.000,0,2,2,3,1,0,1,3,25,+7
Wendell Carter,27:27,3,11,.273,1,1,1.000,0,0,,7,8,15,4,0,1,0,3,7,+22
Patrick Williams,26:11,6,7,.857,1,2,.500,0,0,,0,4,4,1,0,3,1,5,13,-17
Thaddeus Young,27:40,8,10,.800,0,0,,2,3,.667,0,5,5,3,1,3,2,2,18,+3
Tomáš Satoranský,20:45,1,5,.200,0,1,.000,0,0,,0,2,2,4,1,0,2,3,2,-13
Denzel Valentine,14:33,5,10,.500,1,2,.500,0,0,,2,2,4,0,0,0,2,1,11,-7
Ryan Arcidiacono,13:18,2,5,.400,1,4,.250,0,0,,0,1,1,1,0,0,0,1,5,-3
Daniel Gafford,5:45,1,1,1.000,0,0,,1,2,.500,1,4,5,0,0,1,0,1,3,-7
