Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BRK,0,240,36,91,.396,13,41,.317,18,23,.783,12,38,50,19,3,6,13,17,103
TOR,1,240,39,90,.433,18,47,.383,18,21,.857,9,39,48,23,7,8,10,20,114
