Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,1,240,41,95,.432,15,41,.366,15,19,.789,16,27,43,29,8,8,15,24,112
LAC,0,240,41,82,.500,12,23,.522,25,29,.862,11,37,48,23,9,4,15,20,119
