Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Malik Beasley,34:19,5,15,.333,4,11,.364,7,7,1.000,2,3,5,2,1,0,2,5,21,-5
Karl-Anthony Towns,30:52,8,15,.533,2,7,.286,0,0,,2,8,10,3,1,0,3,3,18,-6
Anthony Edwards,29:44,4,9,.444,1,5,.200,2,2,1.000,2,2,4,2,1,0,3,1,11,+1
Ricky Rubio,29:21,2,4,.500,1,2,.500,0,0,,1,3,4,10,2,0,3,5,5,-2
Josh Okogie,25:37,4,14,.286,1,4,.250,1,3,.333,4,2,6,1,2,0,0,1,10,-14
Naz Reid,19:51,9,13,.692,2,3,.667,3,4,.750,2,1,3,0,1,2,0,2,23,-6
Jordan McLaughlin,18:39,1,6,.167,0,1,.000,0,0,,1,3,4,6,0,0,1,1,2,-5
Jaden McDaniels,18:12,4,7,.571,2,5,.400,0,0,,1,2,3,3,0,4,1,2,10,+3
Jaylen Nowell,17:30,3,10,.300,2,3,.667,1,1,1.000,0,2,2,0,0,1,1,2,9,-2
Jarred Vanderbilt,15:55,1,2,.500,0,0,,1,2,.500,1,1,2,2,0,1,1,2,3,+1
