Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Huerter,35:11,5,14,.357,3,9,.333,2,2,1.000,2,4,6,4,0,0,0,1,15,-12
John Collins,31:45,11,19,.579,2,6,.333,1,2,.500,3,5,8,0,1,0,1,2,25,-7
Trae Young,31:23,7,21,.333,3,9,.333,0,0,,0,6,6,8,0,0,3,0,17,-12
Clint Capela,30:43,8,11,.727,0,0,,1,4,.250,9,12,21,0,1,4,1,3,17,+7
Tony Snell,28:24,0,3,.000,0,2,.000,0,0,,1,1,2,1,1,1,0,3,0,+3
Danilo Gallinari,25:18,2,8,.250,0,3,.000,4,5,.800,0,5,5,2,0,0,0,1,8,-10
Rajon Rondo,21:13,4,7,.571,2,3,.667,0,0,,0,1,1,5,1,0,4,1,10,-3
Solomon Hill,18:19,1,5,.200,1,4,.250,0,0,,2,1,3,1,1,0,1,1,3,-12
Skylar Mays,13:20,3,7,.429,1,4,.250,3,4,.750,2,0,2,0,1,0,0,0,10,+3
Onyeka Okongwu,4:24,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,4,-2
