Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Justin Holiday,37:56,2,9,.222,1,7,.143,0,1,.000,0,3,3,0,2,2,0,1,5,-3
Domantas Sabonis,36:51,10,18,.556,0,3,.000,2,3,.667,1,10,11,7,0,0,4,4,22,-5
Malcolm Brogdon,33:59,7,19,.368,3,7,.429,6,7,.857,7,6,13,9,0,0,1,1,23,+3
Caris LeVert,29:59,10,20,.500,4,9,.444,3,3,1.000,0,5,5,1,2,0,6,3,27,-3
Edmond Sumner,15:13,3,4,.750,1,1,1.000,0,1,.000,0,0,0,0,0,0,0,0,7,-3
Jeremy Lamb,30:12,7,10,.700,4,5,.800,0,0,,0,2,2,1,2,3,0,3,18,+11
T.J. McConnell,21:21,5,5,1.000,1,1,1.000,1,2,.500,2,4,6,4,4,0,3,2,12,+4
Aaron Holiday,13:39,1,2,.500,0,1,.000,2,2,1.000,1,2,3,2,0,0,2,1,4,+11
Goga Bitadze,11:09,1,2,.500,0,1,.000,2,2,1.000,0,5,5,3,0,1,1,1,4,+13
Oshae Brissett,9:41,4,5,.800,1,1,1.000,1,1,1.000,0,0,0,1,0,0,1,0,10,+12
