Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,40:47,11,17,.647,1,1,1.000,1,4,.250,1,6,7,8,1,0,7,4,24,-3
Joel Embiid,40:28,13,22,.591,2,3,.667,14,16,.875,3,10,13,6,1,2,3,4,42,+5
Seth Curry,38:49,1,13,.077,1,7,.143,1,2,.500,0,2,2,2,1,0,1,1,4,+7
Danny Green,36:41,3,8,.375,3,8,.375,0,0,,1,3,4,1,2,3,2,4,9,-1
Furkan Korkmaz,19:34,3,9,.333,1,5,.200,1,3,.333,1,3,4,1,0,0,1,1,8,-3
Shake Milton,31:41,3,8,.375,0,2,.000,5,6,.833,1,5,6,2,1,2,1,5,11,-5
Mike Scott,19:03,2,2,1.000,1,1,1.000,0,2,.000,0,4,4,1,1,0,1,1,5,-1
Matisse Thybulle,17:27,2,3,.667,1,1,1.000,0,0,,0,1,1,1,2,1,0,2,5,-6
Dwight Howard,12:31,0,1,.000,0,0,,1,2,.500,1,3,4,2,0,1,3,4,1,-8
Tyrese Maxey,7:57,0,0,,0,0,,0,0,,0,1,1,1,0,1,0,0,0,0
