Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ben Simmons,40:47,.640,.676,.059,.235,2.8,15.3,9.3,43.9,1.2,0.0,27.2,28.5,98,106,-1.7
Joel Embiid,40:28,.723,.636,.136,.727,8.4,25.7,17.4,37.5,1.2,3.6,9.4,35.7,139,100,17.5
Seth Curry,38:49,.144,.115,.538,.154,0.0,5.4,2.8,7.5,1.3,0.0,6.7,17.3,38,109,-16.4
Danny Green,36:41,.563,.563,1.000,.000,3.1,8.5,5.9,4.3,2.7,5.9,20.0,12.3,90,101,0.3
Furkan Korkmaz,19:34,.388,.389,.556,.333,5.8,15.9,11.1,9.1,0.0,0.0,8.8,26.1,79,109,-10.4
Shake Milton,31:41,.517,.375,.250,.750,3.6,16.4,10.2,10.1,1.5,4.6,8.6,16.6,108,102,-2.8
Mike Scott,19:03,.868,1.250,.500,1.000,0.0,21.8,11.4,8.6,2.6,0.0,25.8,9.2,103,101,2.1
Matisse Thybulle,17:27,.833,.833,.333,.000,0.0,6.0,3.1,9.5,5.6,4.2,0.0,7.8,162,97,9.1
Dwight Howard,12:31,.266,.000,.000,2.000,9.0,24.9,17.3,22.3,0.0,5.8,61.5,17.6,52,101,-14.3
Tyrese Maxey,7:57,,,,,0.0,13.1,6.8,17.5,0.0,9.1,,0.0,226,103,2.8
