Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,31:18,10,21,.476,3,6,.500,1,2,.500,0,4,4,5,0,1,2,2,24,+15
Jaylen Brown,29:49,10,21,.476,2,3,.667,4,6,.667,0,5,5,2,2,0,2,1,26,+17
Daniel Theis,28:15,8,12,.667,1,2,.500,2,2,1.000,1,2,3,3,3,3,1,4,19,+21
Marcus Smart,25:40,4,6,.667,1,3,.333,4,4,1.000,0,5,5,11,2,1,3,2,13,+21
Tristan Thompson,17:21,0,0,,0,0,,0,0,,1,9,10,1,0,0,0,0,0,+9
Jeff Teague,22:18,3,8,.375,0,1,.000,2,2,1.000,0,2,2,4,0,0,0,0,8,-1
Aaron Nesmith,18:47,3,5,.600,3,5,.600,0,0,,0,1,1,0,0,0,1,1,9,+4
Javonte Green,18:07,2,4,.500,2,3,.667,0,0,,2,2,4,0,0,0,0,1,6,+2
Semi Ojeleye,16:08,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,1,0,0,+3
Carsen Edwards,12:17,2,4,.500,1,2,.500,1,1,1.000,0,0,0,0,2,0,0,3,6,-4
Grant Williams,10:05,2,4,.500,2,3,.667,2,3,.667,1,3,4,1,0,0,1,3,8,+3
Robert Williams,9:52,0,1,.000,0,0,,0,0,,1,3,4,0,0,1,1,1,0,-10
