Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Rui Hachimura,38:11,9,16,.563,1,4,.250,1,2,.500,2,3,5,2,0,0,1,0,20,+6
Russell Westbrook,37:21,6,17,.353,1,3,.333,3,4,.750,1,9,10,10,3,0,5,3,16,+1
Bradley Beal,36:28,10,19,.526,2,5,.400,11,11,1.000,0,4,4,4,1,0,2,5,33,+2
Moritz Wagner,18:05,1,4,.250,1,2,.500,3,4,.750,2,6,8,1,0,1,2,2,6,-9
Garrison Mathews,16:12,2,6,.333,2,5,.400,0,0,,2,1,3,2,0,1,0,1,6,-7
Raul Neto,28:14,5,10,.500,1,3,.333,4,4,1.000,0,2,2,4,5,0,0,4,15,+5
Robin Lopez,25:00,5,7,.714,0,1,.000,0,0,,2,1,3,0,0,0,1,2,10,+13
Deni Avdija,19:31,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,0,2,-2
Troy Brown,16:03,2,5,.400,0,2,.000,0,0,,0,4,4,0,0,0,0,2,4,+3
Alex Len,4:55,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,-2
