Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,0,240,36,82,.439,6,24,.250,11,16,.688,6,35,41,22,10,7,12,24,89
LAL,1,240,32,73,.438,13,30,.433,16,23,.696,7,36,43,18,5,8,20,20,93
