Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bam Adebayo,35:32,6,13,.462,0,0,,4,4,1.000,3,9,12,10,0,0,4,2,16,+18
Jimmy Butler,34:50,6,12,.500,0,1,.000,1,2,.500,3,7,10,13,1,0,3,2,13,+4
Duncan Robinson,33:39,7,13,.538,5,11,.455,1,1,1.000,0,2,2,3,1,0,1,3,20,+11
Kendrick Nunn,31:29,6,14,.429,4,8,.500,0,0,,0,3,3,2,1,0,1,3,16,+10
Kelly Olynyk,23:34,10,16,.625,1,7,.143,1,1,1.000,1,6,7,2,1,0,1,1,22,+2
Tyler Herro,32:26,12,17,.706,2,4,.500,1,2,.500,0,4,4,3,1,0,3,3,27,-3
Andre Iguodala,23:09,2,5,.400,0,3,.000,0,0,,0,3,3,2,3,0,0,1,4,+11
Precious Achiuwa,12:28,0,4,.000,0,0,,0,0,,1,3,4,1,0,2,1,0,0,-10
Gabe Vincent,11:36,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
KZ Okpala,1:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
