Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,37:08,10,21,.476,1,7,.143,10,10,1.000,1,7,8,2,3,2,2,2,31,+2
Paul George,34:42,10,19,.526,3,7,.429,6,6,1.000,0,7,7,5,1,0,5,3,29,+17
Nicolas Batum,33:11,5,6,.833,4,4,1.000,0,0,,1,0,1,2,1,2,2,2,14,-1
Patrick Beverley,29:39,0,2,.000,0,2,.000,1,2,.500,1,7,8,2,3,0,0,4,1,+23
Serge Ibaka,27:40,7,8,.875,1,2,.500,2,2,1.000,4,7,11,1,0,0,1,2,17,0
Marcus Morris,24:15,3,7,.429,1,3,.333,0,0,,1,3,4,0,0,1,2,2,7,+11
Lou Williams,20:24,3,8,.375,0,3,.000,3,3,1.000,0,1,1,8,0,0,1,0,9,+8
Luke Kennard,15:34,1,7,.143,0,5,.000,0,0,,0,1,1,0,0,1,0,0,2,-7
Ivica Zubac,14:54,3,4,.750,0,0,,2,2,1.000,1,5,6,0,0,1,0,3,8,+14
Daniel Oturu,0:51,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+1
Terance Mann,0:51,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+1
Mfiondu Kabengele,0:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+1
