Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Pascal Siakam,37:25,7,20,.350,0,1,.000,6,7,.857,2,9,11,6,2,1,2,4,20,+4
OG Anunoby,34:06,7,15,.467,4,7,.571,4,4,1.000,1,3,4,3,2,0,2,1,22,+3
Chris Boucher,33:27,5,9,.556,2,6,.333,0,0,,1,11,12,1,1,0,5,3,12,+2
Malachi Flynn,32:12,4,14,.286,3,7,.429,5,6,.833,1,3,4,7,2,0,0,2,16,-4
Khem Birch,29:05,6,9,.667,0,0,,2,2,1.000,2,4,6,1,0,2,0,4,14,+8
Yuta Watanabe,19:54,4,6,.667,3,5,.600,0,0,,0,4,4,1,1,0,1,2,11,+9
Freddie Gillespie,18:55,3,5,.600,0,0,,3,4,.750,5,3,8,1,0,2,1,2,9,-3
Rodney Hood,14:57,2,5,.400,0,0,,0,0,,1,2,3,1,0,0,0,1,4,0
Paul Watson,14:39,3,4,.750,2,3,.667,1,2,.500,0,2,2,0,0,0,1,0,9,+3
Stanley Johnson,5:20,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+3
