Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Gary Harris,32:07,2,14,.143,0,5,.000,2,2,1.000,1,2,3,3,1,0,0,2,6,-15
Dwayne Bacon,31:58,6,15,.400,1,3,.333,7,8,.875,2,3,5,1,2,0,0,2,20,-4
Chuma Okeke,29:30,5,12,.417,2,5,.400,0,0,,1,2,3,3,3,0,1,0,12,-10
Cole Anthony,29:06,5,14,.357,1,3,.333,3,4,.750,1,6,7,7,0,1,1,2,14,-7
Wendell Carter,20:44,4,10,.400,1,1,1.000,1,2,.500,4,9,13,1,0,1,1,2,10,-6
R.J. Hampton,28:58,5,10,.500,2,4,.500,2,2,1.000,0,2,2,2,0,0,1,2,14,-18
Mohamed Bamba,24:53,6,9,.667,2,4,.500,3,4,.750,2,5,7,2,2,1,0,2,17,-12
Chasson Randle,21:17,1,7,.143,0,4,.000,2,4,.500,0,4,4,2,0,0,2,0,4,-13
Robert Franks,18:10,4,8,.500,1,3,.333,2,2,1.000,3,2,5,1,1,0,0,1,11,-6
Donta Hall,2:23,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,4,-1
Devin Cannady,0:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
