Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bogdan Bogdanović,35:53,7,19,.368,3,10,.300,0,0,,0,7,7,5,1,0,5,2,17,-22
Clint Capela,28:21,6,16,.375,0,0,,0,0,,5,10,15,2,0,1,1,1,12,-17
Brandon Goodwin,27:56,3,14,.214,0,6,.000,0,0,,0,1,1,7,1,0,2,1,6,-14
Kevin Huerter,27:27,6,10,.600,1,3,.333,2,2,1.000,1,0,1,2,2,0,2,3,15,-3
John Collins,27:12,6,8,.750,0,1,.000,2,2,1.000,2,6,8,0,1,1,0,1,14,-13
Solomon Hill,29:23,0,3,.000,0,2,.000,0,0,,0,5,5,2,2,0,1,1,0,-7
Danilo Gallinari,23:45,2,4,.500,0,2,.000,8,9,.889,1,1,2,1,0,0,1,1,12,-5
Onyeka Okongwu,13:25,3,3,1.000,0,0,,0,0,,0,3,3,0,1,1,2,3,6,+3
Kris Dunn,13:11,0,5,.000,0,1,.000,0,0,,0,1,1,0,1,1,1,3,0,-4
Skylar Mays,6:53,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,1,0,+4
Nathan Knight,3:17,0,1,.000,0,1,.000,4,4,1.000,0,2,2,0,0,0,0,0,4,+4
Bruno Fernando,3:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+4
