Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chris Webber,28:33,11,20,.550,0,1,.000,1,1,1.000,1,7,8,4,2,0,1,0,23,+26
Peja Stojaković,27:28,6,11,.545,2,2,1.000,2,2,1.000,1,1,2,0,1,0,2,1,16,+26
Doug Christie,27:08,3,4,.750,0,0,,0,0,,0,6,6,6,1,2,2,3,6,+25
Mike Bibby,22:29,4,8,.500,0,1,.000,2,2,1.000,0,0,0,4,1,0,1,1,10,+20
Vlade Divac,21:33,2,6,.333,0,0,,0,0,,4,9,13,4,0,1,2,2,4,+23
Bobby Jackson,25:31,5,13,.385,1,4,.250,2,2,1.000,0,1,1,0,0,0,4,3,13,-10
Keon Clark,22:15,2,6,.333,0,0,,2,2,1.000,3,3,6,0,0,2,0,3,6,-15
Hedo Türkoğlu,18:57,1,5,.200,0,0,,4,6,.667,0,5,5,2,0,1,0,0,6,-15
Jim Jackson,18:45,3,4,.750,1,1,1.000,0,0,,0,4,4,0,0,0,3,0,7,-5
Scot Pollard,15:51,0,3,.000,0,0,,0,0,,2,3,5,1,1,1,1,1,0,-3
Gerald Wallace,11:30,1,4,.250,0,0,,0,0,,0,1,1,1,0,0,1,2,2,-22
