Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tobias Harris,25:52,.450,.450,.300,.000,0.0,35.5,17.4,15.7,1.8,6.7,28.6,22.8,68,119,-5.8
Seth Curry,25:02,.568,.545,.455,.091,0.0,12.2,6.0,9.0,0.0,0.0,8.0,20.9,106,135,-2.9
Danny Green,21:01,.425,.300,1.000,.400,9.3,9.7,9.5,15.9,4.5,0.0,14.5,13.8,98,125,-1.2
George Hill,16:56,.436,.333,.167,.333,0.0,6.0,3.0,11.2,2.8,0.0,22.5,22.1,74,131,-8.8
Mike Scott,15:04,.500,.500,1.000,.000,0.0,13.6,6.6,22.9,0.0,0.0,0.0,8.4,122,134,-2.8
Shake Milton,26:42,.412,.406,.250,.313,0.0,11.5,5.6,26.7,1.8,0.0,14.2,33.4,77,131,-8.5
Dwight Howard,24:57,.644,.625,.000,.375,23.6,24.6,24.0,9.0,3.8,3.5,9.7,17.4,133,120,4.4
Matisse Thybulle,23:31,.200,.200,.600,.000,0.0,8.7,4.3,14.1,6.0,0.0,28.6,12.5,42,122,-8.1
Tyrese Maxey,21:29,.480,.385,.385,.462,0.0,9.5,4.7,0.0,0.0,4.1,6.0,32.6,95,134,-5.4
Anthony Tolliver,21:26,.000,.000,.000,.000,4.6,4.8,4.7,0.0,2.2,0.0,50.0,3.9,29,132,-11.9
Rayjon Tucker,6:10,1.087,1.500,1.000,4.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,215,139,14.1
Mason Jones,5:55,.613,.000,.000,7.000,16.6,0.0,8.5,26.2,0.0,0.0,0.0,29.0,147,139,11.2
Isaiah Joe,5:55,.399,.000,.500,2.000,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.9,69,139,-18.3
