Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,25:52,4,10,.400,1,3,.333,0,0,,0,9,9,2,1,2,4,2,9,-21
Seth Curry,25:02,5,11,.455,2,5,.400,1,1,1.000,0,3,3,1,0,0,1,0,13,-17
Danny Green,21:01,1,5,.200,1,5,.200,2,2,1.000,2,2,4,2,2,0,1,2,5,-12
George Hill,16:56,2,6,.333,0,1,.000,2,2,1.000,0,1,1,1,1,0,2,0,6,-14
Mike Scott,15:04,1,3,.333,1,3,.333,0,0,,0,2,2,2,0,0,0,2,3,-15
Shake Milton,26:42,6,16,.375,1,4,.250,2,5,.400,0,3,3,3,1,0,3,2,15,-14
Dwight Howard,24:57,5,8,.625,0,0,,2,3,.667,6,6,12,1,2,1,1,3,12,-11
Matisse Thybulle,23:31,1,5,.200,0,3,.000,0,0,,0,2,2,2,3,0,2,3,2,-18
Tyrese Maxey,21:29,5,13,.385,0,5,.000,5,6,.833,0,2,2,0,0,1,1,1,15,-14
Anthony Tolliver,21:26,0,1,.000,0,0,,0,0,,1,1,2,0,1,0,1,4,0,-18
Rayjon Tucker,6:10,1,1,1.000,1,1,1.000,3,4,.750,0,0,0,0,0,0,0,1,6,-14
Mason Jones,5:55,0,1,.000,0,0,,5,7,.714,1,0,1,1,0,0,0,0,5,-11
Isaiah Joe,5:55,0,2,.000,0,1,.000,3,4,.750,0,0,0,0,0,0,1,0,3,-11
