Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,240,.598,.571,.548,.286,9.3,82.1,50.5,82.1,9.5,17.0,15.2,100.0,107.1,82.5
HOU,240,.441,.410,.472,.247,17.9,90.7,49.5,62.5,8.5,7.9,15.4,100.0,82.5,107.1
