Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NOP,240,.547,.494,.389,.311,39.1,74.3,54.3,57.5,5.5,4.1,8.9,100.0,122.7,134.8
DET,240,.663,.637,.417,.238,25.7,60.9,45.7,75.6,3.3,14.5,10.6,100.0,134.8,122.7
