Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,0,240,40,90,.444,9,35,.257,23,28,.821,18,26,44,23,5,2,10,17,112
DET,1,240,45,84,.536,17,35,.486,16,20,.800,9,28,37,34,3,8,11,23,123
