Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Ingram,38:20,7,19,.368,3,10,.300,9,10,.900,1,3,4,7,1,0,0,2,26,-8
Zion Williamson,35:43,10,20,.500,0,0,,6,6,1.000,3,5,8,3,0,2,1,2,26,-12
Eric Bledsoe,31:25,1,9,.111,1,9,.111,3,5,.600,1,4,5,2,0,0,0,1,6,-6
Lonzo Ball,31:20,5,11,.455,3,7,.429,0,0,,2,2,4,3,0,0,5,4,13,-6
Steven Adams,29:52,5,7,.714,0,0,,3,5,.600,9,3,12,2,0,0,1,1,13,-2
Josh Hart,23:26,4,7,.571,0,2,.000,0,0,,0,3,3,4,0,0,2,5,8,-4
Kira Lewis,16:40,4,9,.444,2,5,.400,0,0,,0,0,0,2,4,0,1,0,10,-5
Willy Hernangómez,16:39,0,1,.000,0,0,,0,0,,0,4,4,0,0,0,0,1,0,-7
Nickeil Alexander-Walker,8:45,3,3,1.000,0,0,,0,0,,1,1,2,0,0,0,0,1,6,-4
J.J. Redick,7:50,1,4,.250,0,2,.000,2,2,1.000,1,1,2,0,0,0,0,0,4,-1
