Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
James Harden,32:34,9,21,.429,4,11,.364,7,8,.875,1,6,7,6,0,1,6,1,29,-27
Bruce Brown,31:48,5,9,.556,0,1,.000,2,2,1.000,4,5,9,3,0,0,1,2,12,-4
Joe Harris,27:28,3,8,.375,3,8,.375,0,0,,1,6,7,1,1,0,2,2,9,-9
Timothé Luwawu-Cabarrot,24:09,2,12,.167,2,9,.222,0,0,,0,1,1,0,1,0,2,4,6,-32
Jeff Green,22:40,5,7,.714,0,0,,2,4,.500,0,2,2,2,0,0,1,1,12,-8
Landry Shamet,26:45,3,8,.375,2,7,.286,1,1,1.000,0,2,2,0,0,0,1,0,9,-7
Andre Roberson,19:53,2,8,.250,1,3,.333,1,2,.500,5,3,8,1,2,0,0,0,6,+3
Chris Chiozza,15:26,3,4,.750,2,3,.667,1,2,.500,0,2,2,3,0,1,2,2,9,+10
DeAndre Jordan,13:15,1,1,1.000,0,0,,0,0,,1,4,5,2,0,1,2,2,2,-14
Nicolas Claxton,12:57,1,3,.333,0,0,,0,0,,1,1,2,1,0,1,1,2,2,-4
Tyler Cook,7:37,1,3,.333,0,0,,0,0,,1,1,2,2,0,0,0,0,2,+5
Iman Shumpert,5:28,0,2,.000,0,2,.000,0,0,,0,0,0,0,1,0,1,0,0,+2
