Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,39:23,14,27,.519,6,12,.500,4,7,.571,2,8,10,4,0,0,5,3,38,+1
Marcus Smart,30:13,7,17,.412,2,10,.200,3,3,1.000,1,4,5,3,2,0,5,3,19,+4
Tristan Thompson,26:04,3,9,.333,0,0,,2,4,.500,4,5,9,0,1,2,0,1,8,-6
Romeo Langford,18:47,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,2,4,0,-26
Semi Ojeleye,16:47,1,3,.333,1,3,.333,0,0,,1,1,2,0,2,0,1,1,3,-7
Payton Pritchard,23:37,8,12,.667,6,7,.857,0,0,,0,3,3,2,0,1,0,1,22,+5
Evan Fournier,22:19,0,7,.000,0,3,.000,2,2,1.000,1,1,2,5,1,1,2,2,2,+5
Grant Williams,17:53,1,4,.250,1,3,.333,0,0,,0,3,3,2,0,1,2,1,3,-11
Aaron Nesmith,16:50,2,5,.400,1,2,.500,0,0,,2,6,8,2,0,0,2,2,5,-2
Jabari Parker,12:52,1,5,.200,0,0,,0,0,,2,6,8,2,0,1,0,1,2,+5
Luke Kornet,8:05,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2,+3
Carsen Edwards,7:10,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,+4
