Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gary Trent,37:54,.500,.500,.467,.000,0.0,13.7,6.2,23.1,2.6,0.0,6.3,18.2,107,120,-0.5
Fred VanVleet,32:53,.477,.450,.500,.350,6.5,11.8,8.9,5.9,0.0,0.0,11.5,34.2,91,127,-6.4
OG Anunoby,31:11,.690,.625,.667,.333,0.0,20.8,9.4,17.9,0.0,10.3,6.8,20.4,136,118,8.1
Pascal Siakam,28:20,.444,.357,.214,.286,15.1,9.2,12.4,31.9,0.0,0.0,11.3,27.0,105,127,-6.0
Kyle Lowry,23:53,.490,.375,.375,.625,0.0,5.4,2.5,13.9,2.1,0.0,0.0,18.4,115,123,-4.4
Rodney Hood,20:25,.595,.500,.600,.400,0.0,6.4,2.9,0.0,0.0,0.0,0.0,12.4,127,127,-8.2
Malachi Flynn,18:21,.512,.500,.000,.500,0.0,28.3,12.8,17.6,0.0,0.0,29.1,16.2,82,123,-7.9
Chris Boucher,15:40,.410,.250,.500,.500,13.6,8.3,11.2,9.6,0.0,20.4,17.0,16.2,96,115,-3.4
Stanley Johnson,13:01,,,,,0.0,39.9,18.0,10.5,3.8,0.0,100.0,9.9,16,111,-15.3
Yuta Watanabe,9:37,1.000,1.000,.000,.000,33.3,27.0,30.4,0.0,5.2,0.0,0.0,9.0,212,111,14.4
Aron Baynes,8:44,.694,.500,.000,1.000,0.0,14.9,6.7,18.6,0.0,0.0,0.0,14.2,159,126,4.8
