Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,35:48,.856,.786,.571,.857,0.0,8.7,4.8,37.6,2.8,0.0,17.2,31.4,149,104,14.3
Bogdan Bogdanović,35:45,.500,.500,.600,.000,3.6,14.6,9.7,23.2,1.4,2.2,6.3,21.6,111,104,0.9
John Collins,30:55,.623,.600,.500,.100,8.4,27.0,18.7,5.3,6.6,2.5,22.3,21.0,103,91,3.3
Clint Capela,29:47,.772,.889,.000,1.000,8.7,31.5,21.4,0.0,0.0,5.3,0.0,21.0,156,101,6.7
Tony Snell,21:20,.750,.750,1.000,.000,0.0,0.0,0.0,6.5,4.8,0.0,33.3,6.8,103,102,0.1
Kevin Huerter,25:30,.333,.333,.556,.000,0.0,12.3,6.8,5.7,2.0,3.1,10.0,18.9,67,102,-8.6
Danilo Gallinari,21:44,.654,.583,.667,.333,0.0,24.0,13.3,7.3,2.3,0.0,12.7,17.5,118,102,0.1
Onyeka Okongwu,13:34,1.000,1.000,.000,.000,9.6,15.4,12.8,0.0,0.0,0.0,33.3,10.7,130,108,-5.5
Lou Williams,12:54,.512,.375,.250,.500,0.0,16.2,9.0,33.5,0.0,0.0,29.1,25.7,95,109,-4.9
Solomon Hill,12:43,.000,.000,.667,.000,0.0,8.2,4.5,0.0,0.0,0.0,0.0,11.4,0,111,-15.9
