Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Mason Plumlee,38:03,7,10,.700,0,0,,0,0,,3,9,12,7,2,3,2,3,14,+9
Jerami Grant,37:41,11,19,.579,4,8,.500,6,7,.857,0,5,5,4,0,1,2,3,32,+10
Delon Wright,37:06,7,16,.438,0,3,.000,8,12,.667,2,2,4,9,2,0,2,1,22,+15
Blake Griffin,31:11,4,11,.364,1,5,.200,0,1,.000,0,5,5,2,3,0,1,3,9,+3
Wayne Ellington,19:55,3,6,.500,2,5,.400,0,0,,0,2,2,0,0,0,0,2,8,0
Josh Jackson,28:32,5,10,.500,2,4,.500,1,1,1.000,0,4,4,2,2,1,5,1,13,+9
Saddiq Bey,21:16,6,6,1.000,3,3,1.000,0,0,,1,2,3,2,0,0,0,2,15,+10
Isaiah Stewart,9:30,2,3,.667,1,1,1.000,0,0,,0,0,0,0,1,1,1,1,5,+4
Rodney McGruder,6:13,1,2,.500,0,0,,0,0,,1,1,2,1,0,0,0,0,2,-3
Sekou Doumbouya,5:52,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1
Saben Lee,4:41,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-1
