Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,240,.654,.637,.345,.250,21.2,78.9,52.1,59.6,10.3,10.7,12.2,100.0,125.3,114.0
BRK,240,.597,.564,.349,.186,21.1,78.8,47.9,69.8,8.2,10.9,13.9,100.0,114.0,125.3
