Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,1,240,47,84,.560,13,29,.448,15,21,.714,7,30,37,28,10,6,13,16,122
BRK,0,240,43,86,.500,11,30,.367,14,16,.875,8,26,34,30,8,6,15,22,111
