Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
James Harden,37:46,7,14,.500,2,8,.250,4,5,.800,1,5,6,9,0,2,7,2,20,-11
John Wall,34:26,5,14,.357,2,4,.500,2,2,1.000,1,9,10,5,1,2,4,3,14,-28
Christian Wood,31:49,10,20,.500,1,5,.200,2,3,.667,1,2,3,1,0,1,1,4,23,-21
P.J. Tucker,29:35,1,4,.250,1,4,.250,1,1,1.000,0,1,1,0,2,1,1,3,4,-18
David Nwaba,17:14,2,6,.333,1,3,.333,1,2,.500,0,1,1,1,1,1,0,3,6,-15
Eric Gordon,21:39,1,4,.250,0,2,.000,2,4,.500,0,2,2,1,0,0,4,2,4,+2
Jae'Sean Tate,20:10,3,4,.750,0,0,,3,4,.750,3,3,6,1,2,1,1,2,9,-3
Ben McLemore,16:41,2,6,.333,2,6,.333,0,0,,0,1,1,1,0,0,2,2,6,-10
Sterling Brown,13:12,2,6,.333,1,4,.250,0,0,,2,1,3,2,0,0,0,0,5,+8
DeMarcus Cousins,8:22,2,5,.400,2,4,.500,0,0,,1,3,4,0,1,0,1,1,6,+6
Mason Jones,3:02,1,2,.500,0,1,.000,1,2,.500,1,2,3,0,0,0,0,0,3,0
Bruno Caboclo,3:02,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,0
Kenyon Martin,3:02,0,3,.000,0,0,,0,0,,2,0,2,1,0,0,0,0,0,0
