Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,41:21,.615,.579,.474,.158,6.1,11.6,8.9,11.8,0.0,2.1,19.7,25.7,103,122,-2.9
Jarred Vanderbilt,35:36,.800,.800,.000,.000,3.5,33.7,19.0,3.8,6.6,4.9,0.0,5.9,166,101,7.4
Ricky Rubio,32:43,.581,.542,.333,.333,3.9,7.3,5.6,41.0,2.9,0.0,17.9,21.5,117,118,2.3
Karl-Anthony Towns,30:44,.648,.563,.375,.688,0.0,23.4,12.0,21.9,0.0,0.0,16.1,34.0,115,121,3.0
D'Angelo Russell,25:52,.638,.667,.583,.250,9.8,4.6,7.1,24.9,0.0,0.0,0.0,21.6,139,125,8.1
Juan Hernangómez,23:32,.303,.318,.636,.455,10.7,15.3,13.1,0.0,0.0,0.0,7.0,25.4,68,123,-15.0
Naz Reid,17:45,.600,.600,.400,.000,7.1,33.8,20.8,8.2,0.0,0.0,28.6,16.6,91,119,-8.5
Jordan McLaughlin,15:17,.347,.000,.500,1.000,0.0,0.0,0.0,30.6,0.0,0.0,0.0,7.9,128,126,-3.7
Josh Okogie,9:58,.521,.500,.500,1.000,0.0,0.0,0.0,13.3,0.0,8.8,25.8,16.4,87,119,-3.5
Jaylen Nowell,7:12,.000,.000,.000,.000,0.0,16.7,8.5,0.0,0.0,0.0,0.0,5.8,0,122,-16.9
