Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,0,240,36,79,.456,13,30,.433,9,16,.563,7,30,37,24,11,3,15,14,94
MEM,1,240,36,83,.434,11,31,.355,7,8,.875,11,37,48,27,13,6,18,17,90
