Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Charlie Brown,26:56,3,10,.300,2,6,.333,0,0,,1,4,5,2,1,0,3,3,8,-28
Darius Bazley,24:35,4,17,.235,1,4,.250,1,2,.500,1,3,4,2,0,0,1,0,10,-40
Théo Maledon,24:28,2,14,.143,1,8,.125,3,3,1.000,1,0,1,2,0,0,1,2,8,-42
Isaiah Roby,22:58,1,8,.125,0,3,.000,0,0,,2,3,5,2,1,0,1,1,2,-39
Moses Brown,17:55,7,9,.778,0,0,,2,3,.667,5,2,7,0,0,0,1,3,16,-24
Josh Hall,23:57,3,8,.375,0,2,.000,1,4,.250,2,2,4,4,1,1,1,0,7,-11
Gabriel Deck,23:52,4,12,.333,0,2,.000,0,2,.000,5,5,10,2,1,0,1,1,8,-21
Tony Bradley,23:29,5,8,.625,0,0,,3,6,.500,3,5,8,2,0,3,2,1,13,-22
Sviatoslav Mykhailiuk,19:44,4,13,.308,4,11,.364,1,1,1.000,0,1,1,2,0,0,2,2,13,-25
Kenrich Williams,19:09,4,9,.444,0,2,.000,0,0,,0,1,1,4,3,0,0,2,8,-31
Jaylen Hoard,12:57,1,3,.333,0,0,,0,2,.000,1,1,2,1,1,0,1,0,2,-2
