Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Charlie Brown,26:56,.400,.400,.600,.000,2.5,23.8,8.8,10.9,1.6,0.0,23.1,17.1,70,139,-12.8
Darius Bazley,24:35,.280,.265,.235,.118,2.8,19.5,7.7,12.9,0.0,0.0,5.3,27.3,66,143,-14.2
Théo Maledon,24:28,.261,.179,.571,.214,2.8,0.0,1.9,11.5,0.0,0.0,6.1,23.7,66,143,-17.8
Isaiah Roby,22:58,.125,.125,.375,.000,5.9,20.9,10.3,11.6,1.9,0.0,11.1,13.9,45,138,-16.3
Moses Brown,17:55,.775,.778,.000,.333,18.9,17.9,18.6,0.0,0.0,0.0,8.8,22.4,142,142,2.0
Josh Hall,23:57,.359,.375,.250,.500,5.6,13.4,7.9,25.1,1.8,3.7,9.3,16.0,86,135,-4.3
Gabriel Deck,23:52,.311,.333,.167,.167,14.2,33.5,19.9,13.4,1.8,0.0,7.2,20.7,78,138,-8.2
Tony Bradley,23:29,.611,.625,.000,.750,8.6,34.1,16.2,14.7,0.0,11.4,15.8,19.1,110,131,-0.1
Sviatoslav Mykhailiuk,19:44,.484,.462,.846,.077,0.0,8.1,2.4,17.2,0.0,0.0,13.0,27.8,92,143,-6.3
Kenrich Williams,19:09,.444,.444,.222,.000,0.0,8.4,2.5,35.8,6.8,0.0,0.0,16.7,109,127,2.3
Jaylen Hoard,12:57,.258,.333,.000,.667,5.2,12.4,7.3,10.8,3.4,0.0,20.5,13.4,56,135,-11.9
